NOV,10,WKU,A,FL Atlantic,H
NOV,10,South Carolina,A,Florida,H
NOV,10,Florida Intl,A,UT San Antonio,H
NOV,10,Troy,A,Ga Southern,H
NOV,10,Georgia St,A,ULL,H
NOV,10,Temple,A,Houston,H
NOV,10,Illinois,A,Nebraska,H
NOV,10,Maryland,A,Indiana,H
NOV,10,Northwestern,A,Iowa,H
NOV,10,Rice,A,Louisiana Tech,H
NOV,10,Tulsa,A,Memphis,H
NOV,10,Michigan,A,Rutgers,H
NOV,10,Purdue,A,Minnesota,H
NOV,10,Mississippi,A,Texas A&M,H
NOV,10,Vanderbilt,A,Missouri,H
NOV,10,MTSU,A,UTEP,H
NOV,10,Navy,A,UCF,H
NOV,10,North Texas,A,Old Dominion,H
NOV,10,Oregon,A,Utah,H
NOV,10,Oregon St,A,Stanford,H
NOV,10,Wisconsin,A,Penn St,H
NOV,10,UNLV,A,San Diego St,H
NOV,10,San Jose St,A,Utah St,H
NOV,10,Southern Miss,A,UAB,H
NOV,10,Texas,A,Texas Tech,H
NOV,10,Florida St,A,Notre Dame,H
NOV,10,LSU,A,Arkansas,H
NOV,10,Miami FL,A,Georgia Tech,H
NOV,10,Kansas,A,Kansas St,H
NOV,10,BYU,N,Massachusetts,N
NOV,10,Ohio St,A,Michigan St,H
NOV,10,Oklahoma St,A,Oklahoma,H
NOV,10,Virginia Tech,A,Pittsburgh,H
NOV,10,ULM,A,South Alabama,H
NOV,10,Kentucky,A,Tennessee,H
NOV,10,Liberty,A,Virginia,H
NOV,10,TCU,A,West Virginia,H
NOV,13,W Michigan,A,Ball St,H
NOV,14,Buffalo,A,Ohio,H
NOV,14,Miami OH,A,N Illinois,H
NOV,15,FL Atlantic,A,North Texas,H
NOV,15,Tulane,A,Houston,H
NOV,15,Toledo,A,Kent,H
NOV,16,Boise St,A,New Mexico,H
NOV,16,Memphis,A,SMU,H
NOV,17,Air Force,A,Wyoming,H
NOV,17,Bowling Green,A,Akron,H
NOV,17,Citadel,A,Alabama,H
NOV,17,Georgia St,A,Appalachian St,H
NOV,17,Arizona,A,Washington St,H
NOV,17,Arizona St,A,Oregon,H
NOV,17,Colgate,A,Army,H
NOV,17,TCU,A,Baylor,H
NOV,17,Stanford,A,California,H
NOV,17,Florida Intl,A,Charlotte,H
NOV,17,Chattanooga,A,South Carolina,H
NOV,17,Cincinnati,A,UCF,H
NOV,17,Duke,A,Clemson,H
NOV,17,Ga Southern,A,Coastal Car,H
NOV,17,Utah,A,Colorado,H
NOV,17,Utah St,A,Colorado St,H
NOV,17,Connecticut,A,East Carolina,H
NOV,17,Idaho,A,Florida,H
NOV,17,San Diego St,A,Fresno St,H
NOV,17,Massachusetts,A,Georgia,H
NOV,17,UNLV,A,Hawaii,H
NOV,17,Iowa,A,Illinois,H
NOV,17,Indiana,A,Michigan,H
NOV,17,Iowa St,A,Texas,H
NOV,17,MTSU,A,Kentucky,H
NOV,17,Louisiana Tech,A,Southern Miss,H
NOV,17,NC State,A,Louisville,H
NOV,17,Rice,A,LSU,H
NOV,17,UT San Antonio,A,Marshall,H
NOV,17,Michigan St,A,Nebraska,H
NOV,17,Northwestern,A,Minnesota,H
NOV,17,Mississippi,A,Vanderbilt,H
NOV,17,Tulsa,A,Navy,H
NOV,17,Nevada,A,San Jose St,H
NOV,17,W Carolina,A,North Carolina,H
NOV,17,Oregon St,A,Washington,H
NOV,17,Penn St,A,Rutgers,H
NOV,17,Pittsburgh,A,Wake Forest,H
NOV,17,Wisconsin,A,Purdue,H
NOV,17,South Alabama,A,ULL,H
NOV,17,South Florida,A,Temple,H
NOV,17,UAB,A,Texas A&M,H
NOV,17,Texas St,A,Troy,H
NOV,17,USC,A,UCLA,H
NOV,17,UTEP,A,WKU,H
NOV,17,ULM,A,Arkansas St,H
NOV,17,Liberty,A,Auburn,H
NOV,17,New Mexico St,A,BYU,H
NOV,17,Boston College,A,Florida St,H
NOV,17,Virginia,A,Georgia Tech,H
NOV,17,Texas Tech,A,Kansas St,H
NOV,17,Ohio St,A,Maryland,H
NOV,17,Arkansas,A,Mississippi St,H
NOV,17,Syracuse,N,Notre Dame,N
NOV,17,Kansas,A,Oklahoma,H
NOV,17,West Virginia,A,Oklahoma St,H
NOV,17,VMI,A,Old Dominion,H
NOV,17,Missouri,A,Tennessee,H
NOV,17,Miami FL,A,Virginia Tech,H
NOV,20,N Illinois,A,W Michigan,H
NOV,20,Ball St,A,Miami OH,H
NOV,22,Colorado St,A,Air Force,H
NOV,22,Mississippi St,A,Mississippi,H
NOV,23,Akron,A,Ohio,H
NOV,23,Buffalo,A,Bowling Green,H
NOV,23,East Carolina,A,Cincinnati,H
NOV,23,C Michigan,A,Toledo,H
NOV,23,Coastal Car,A,South Alabama,H
NOV,23,E Michigan,A,Kent,H
NOV,23,Houston,A,Memphis,H
NOV,23,Nebraska,A,Iowa,H
NOV,23,Texas,A,Kansas,H
NOV,23,Oregon,A,Oregon St,H
NOV,23,UCF,A,South Florida,H
NOV,23,Washington,A,Washington St,H
NOV,23,Virginia,A,Virginia Tech,H
NOV,23,Oklahoma,A,West Virginia,H
NOV,24,Auburn,A,Alabama,H
NOV,24,Troy,A,Appalachian St,H
NOV,24,Arizona St,A,Arizona,H
NOV,24,Arkansas St,A,Texas St,H
NOV,24,Texas Tech,N,Baylor,N
NOV,24,Utah St,A,Boise St,H
NOV,24,Syracuse,A,Boston College,H
NOV,24,Colorado,A,California,H
NOV,24,Charlotte,A,FL Atlantic,H
NOV,24,South Carolina,A,Clemson,H
NOV,24,Temple,A,Connecticut,H
NOV,24,Wake Forest,A,Duke,H
NOV,24,Marshall,A,Florida Intl,H
NOV,24,San Jose St,A,Fresno St,H
NOV,24,Ga Southern,A,Georgia St,H
NOV,24,Georgia Tech,A,Georgia,H
NOV,24,Hawaii,A,San Diego St,H
NOV,24,Illinois,A,Northwestern,H
NOV,24,Purdue,A,Indiana,H
NOV,24,Kentucky,A,Louisville,H
NOV,24,WKU,A,Louisiana Tech,H
NOV,24,LSU,A,Texas A&M,H
NOV,24,Maryland,A,Penn St,H
NOV,24,Pittsburgh,A,Miami FL,H
NOV,24,Michigan,A,Ohio St,H
NOV,24,Rutgers,A,Michigan St,H
NOV,24,Minnesota,A,Wisconsin,H
NOV,24,UAB,A,MTSU,H
NOV,24,Navy,A,Tulane,H
NOV,24,NC State,A,North Carolina,H
NOV,24,Nevada,A,UNLV,H
NOV,24,Wyoming,A,New Mexico,H
NOV,24,North Texas,A,UT San Antonio,H
NOV,24,Oklahoma St,A,TCU,H
NOV,24,Old Dominion,A,Rice,H
NOV,24,SMU,A,Tulsa,H
NOV,24,Southern Miss,A,UTEP,H
NOV,24,Stanford,A,UCLA,H
NOV,24,Florida,A,Florida St,H
NOV,24,Kansas St,A,Iowa St,H
NOV,24,New Mexico St,A,Liberty,H
NOV,24,ULL,A,ULM,H
NOV,24,Arkansas,A,Missouri,H
NOV,24,Notre Dame,A,USC,H
NOV,24,BYU,A,Utah,H
NOV,24,Tennessee,A,Vanderbilt,H
DEC,8,Navy,N,Army,N
